Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764746544,50,,Aggregated,13.000000,0.000000,34,69,91,120,180,290,370,1200,1200,1200,1200,167,0,34,81.21784578334027,1.2271669693291187,1209.7375828307122,121.77245508982035
1764746545,50,,Aggregated,13.600000,0.000000,33,63,76,120,160,230,370,1200,1200,1200,1200,183,0,33,76.56292325455716,1.1799579951912165,1209.7375828307122,121.72131147540983
1764746546,50,,Aggregated,14.300000,0.000000,33,63,73,97,150,230,370,1200,1200,1200,1200,200,0,33,73.13657540711574,1.1799579951912165,1209.7375828307122,121.705
1764746547,50,,Aggregated,14.700000,0.000000,33,61,73,88,150,230,370,370,1200,1200,1200,216,1,33,70.38158408680896,1.0744170285761356,1209.7375828307122,121.16203703703704
1764746548,50,,Aggregated,15.700000,0.000000,33,58,71,86,140,220,370,370,1200,1200,1200,234,1,33,67.79903826964463,1.0744170285761356,1209.7375828307122,121.23931623931624
1764746549,50,,Aggregated,15.700000,0.100000,33,56,71,85,130,200,370,370,1200,1200,1200,252,1,33,65.6357319667078,1.029500039294362,1209.7375828307122,121.26984126984127
1764746550,50,,Aggregated,16.100000,0.100000,33,55,71,85,130,200,370,370,1200,1200,1200,275,1,33,63.925738023086026,1.029500039294362,1209.7375828307122,121.30181818181818
1764746551,50,,Aggregated,16.600000,0.100000,33,53,71,85,130,200,370,370,1200,1200,1200,289,1,33,62.86035869335014,1.029500039294362,1209.7375828307122,121.33910034602076
1764746552,50,,Aggregated,17.200000,0.100000,32,52,70,78,130,200,360,370,1200,1200,1200,307,1,32,60.83636209277697,1.029500039294362,1209.7375828307122,121.33876221498372
1764746553,50,,Aggregated,16.100000,0.100000,32,50,69,77,130,200,360,370,1200,1200,1200,320,1,31,59.34954490730888,1.029500039294362,1209.7375828307122,121.3625
1764746554,50,,Aggregated,16.700000,0.100000,31,45,68,75,120,180,360,370,1200,1200,1200,340,1,31,57.58423920351026,1.029500039294362,1209.7375828307122,121.39411764705882
1764746555,50,,Aggregated,17.000000,0.100000,31,45,64,73,120,180,360,370,1200,1200,1200,354,1,31,56.90028647152907,1.029500039294362,1209.7375828307122,121.40395480225989
1764746556,50,,Aggregated,16.900000,0.100000,31,44,63,72,120,160,360,370,1200,1200,1200,369,1,31,55.883572026733866,1.029500039294362,1209.7375828307122,121.40379403794039
1764746557,50,,Aggregated,16.700000,0.100000,31,44,63,71,120,150,360,370,1200,1200,1200,391,1,31,54.5950518888862,1.029500039294362,1209.7375828307122,121.42710997442455
1764746558,50,,Aggregated,16.700000,0.100000,30,43,61,71,120,150,290,370,1200,1200,1200,409,1,30,53.435813870695405,0.7903340738266706,1209.7375828307122,121.42542787286064
1764746559,50,,Aggregated,17.400000,0.000000,30,42,61,71,120,150,290,370,1200,1200,1200,418,1,30,52.684161377598365,0.7903340738266706,1209.7375828307122,121.43062200956938
1764746560,50,,Aggregated,17.400000,0.000000,30,42,58,70,120,150,290,370,1200,1200,1200,439,1,30,51.903893692728666,0.7903340738266706,1209.7375828307122,121.45102505694761
1764746561,50,,Aggregated,16.900000,0.000000,30,41,57,69,120,140,230,370,1200,1200,1200,459,1,30,50.67713307480537,0.7903340738266706,1209.7375828307122,121.4640522875817
1764746562,50,,Aggregated,16.100000,0.000000,30,41,57,69,110,140,230,370,1200,1200,1200,475,1,30,50.17855262187751,0.7903340738266706,1209.7375828307122,121.47368421052632
1764746563,50,,Aggregated,17.000000,0.000000,30,41,57,68,110,140,230,370,1200,1200,1200,488,1,29,49.465946799247206,0.7903340738266706,1209.7375828307122,121.49180327868852
1764746564,50,,Aggregated,16.500000,0.000000,30,41,56,66,110,140,230,370,1200,1200,1200,504,1,30,49.09347916264013,0.7903340738266706,1209.7375828307122,121.48214285714286
1764746565,50,,Aggregated,16.400000,0.000000,30,41,55,65,99,140,230,370,1200,1200,1200,521,1,30,48.2842459994942,0.7903340738266706,1209.7375828307122,121.489443378119
1764746566,50,,Aggregated,16.500000,0.000000,29,41,55,64,97,140,230,370,1200,1200,1200,537,1,29,47.80837360100068,0.7903340738266706,1209.7375828307122,121.48603351955308
1764746567,50,,Aggregated,16.900000,0.000000,30,42,56,67,110,140,220,370,1200,1200,1200,555,1,30,48.68861171207181,0.7903340738266706,1209.7375828307122,121.4972972972973
1764746568,50,,Aggregated,17.000000,0.000000,30,42,56,67,110,140,220,370,1200,1200,1200,572,1,30,48.32023091392813,0.7903340738266706,1209.7375828307122,121.49825174825175
1764746569,50,,Aggregated,16.800000,0.000000,30,43,57,68,110,140,220,370,1200,1200,1200,585,1,30,48.37115982619043,0.7903340738266706,1209.7375828307122,121.50769230769231
1764746570,50,,Aggregated,16.600000,0.000000,30,42,57,67,110,140,200,360,1200,1200,1200,606,1,30,47.81851931720997,0.7903340738266706,1209.7375828307122,121.52970297029702
1764746571,50,,Aggregated,16.600000,0.000000,30,42,56,67,97,140,200,360,1200,1200,1200,621,1,30,47.42188546649104,0.7903340738266706,1209.7375828307122,121.54589371980677
1764746572,50,,Aggregated,16.900000,0.000000,30,42,56,67,95,140,200,360,1200,1200,1200,633,1,30,47.19808925749472,0.7903340738266706,1209.7375828307122,121.54028436018957
1764746573,50,,Aggregated,16.200000,0.000000,30,42,57,68,99,130,200,360,1200,1200,1200,649,1,30,47.45946577907998,0.7903340738266706,1209.7375828307122,121.53158705701078
1764746574,50,,Aggregated,16.000000,0.000000,30,42,57,67,95,130,200,360,1200,1200,1200,668,1,30,46.774717565057074,0.7903340738266706,1209.7375828307122,121.5434131736527
1764746575,50,,Aggregated,16.600000,0.000000,29,41,55,66,91,130,200,360,1200,1200,1200,683,1,29,46.26555252332093,0.7903340738266706,1209.7375828307122,121.5402635431918
1764746576,50,,Aggregated,16.200000,0.000000,29,41,54,66,90,130,200,360,1200,1200,1200,705,1,29,45.6738903008877,0.7903340738266706,1209.7375828307122,121.54893617021277
1764746577,50,,Aggregated,16.400000,0.000000,29,40,53,63,89,130,200,360,1200,1200,1200,726,1,28,44.911412585696034,0.7903340738266706,1209.7375828307122,121.56611570247934
1764746578,50,,Aggregated,16.100000,0.000000,29,41,54,65,91,130,200,360,1200,1200,1200,741,1,29,45.1180162433002,0.7903340738266706,1209.7375828307122,121.56275303643724
1764746579,50,,Aggregated,16.500000,0.000000,29,41,53,63,91,130,200,360,1200,1200,1200,756,1,29,44.73772722791644,0.7903340738266706,1209.7375828307122,121.56746031746032
1764746580,50,,Aggregated,17.200000,0.000000,28,41,53,63,90,120,200,360,1200,1200,1200,773,1,28,44.38261367485438,0.7903340738266706,1209.7375828307122,121.57826649417852
1764746581,50,,Aggregated,16.400000,0.000000,28,41,53,63,89,120,200,360,1200,1200,1200,788,1,28,44.06511389265111,0.7903340738266706,1209.7375828307122,121.59010152284264
1764746582,50,,Aggregated,16.400000,0.000000,28,40,52,63,88,120,180,290,1200,1200,1200,806,1,28,43.60815001797236,0.7903340738266706,1209.7375828307122,121.59925558312655
1764746583,50,,Aggregated,16.600000,0.000000,28,40,52,62,88,120,180,290,1200,1200,1200,820,2,28,43.08781666544879,0.7903340738266706,1209.7375828307122,121.46707317073171
1764746584,50,,Aggregated,16.700000,0.000000,28,40,52,62,88,120,180,290,1200,1200,1200,834,2,28,42.78649100631797,0.7903340738266706,1209.7375828307122,121.47362110311751
1764746585,50,,Aggregated,16.600000,0.000000,28,40,52,63,89,130,180,290,1200,1200,1200,852,2,28,43.21752200526198,0.7903340738266706,1209.7375828307122,121.47769953051643
1764746586,50,,Aggregated,17.200000,0.100000,27,40,52,62,88,120,180,290,1200,1200,1200,868,2,27,42.797641366482004,0.7903340738266706,1209.7375828307122,121.49308755760369
